cycle,time_ns,in0_spk,in1_spk,n0_spk,n1_spk,n0_v_real,n1_v_real
3142,31525.000000,0,0,0,0,0.781982,0.403809
3143,31535.000000,0,0,0,0,0.981445,0.577148
3144,31545.000000,0,0,1,0,0.000000,0.732910
3145,31555.000000,0,0,0,0,0.000000,0.871826
3146,31565.000000,0,0,0,0,0.000000,0.995605
3147,31575.000000,0,0,0,1,0.000000,0.000000
3148,31585.000000,0,0,0,0,0.000000,0.000000
3149,31595.000000,0,0,0,0,0.142090,0.000000
3150,31605.000000,0,0,0,0,0.267090,0.000000
3151,31615.000000,0,0,0,0,0.376953,0.000000
3152,31625.000000,0,0,0,0,0.473145,0.107178
3153,31635.000000,0,0,0,0,0.556641,0.202881
3154,31645.000000,0,0,0,0,0.628662,0.288086
3155,31655.000000,0,0,0,0,0.690430,0.363525
3156,31665.000000,0,0,0,0,0.742920,0.429932
3157,31675.000000,0,0,0,0,0.787109,0.487793
3158,31685.000000,0,0,0,0,0.823486,0.538086
3159,31695.000000,0,0,0,0,0.853027,0.581055
3160,31705.000000,0,0,0,0,0.876709,0.617676
3161,31715.000000,0,0,0,0,0.894775,0.648438
3162,31725.000000,0,0,0,0,0.907959,0.674072
3163,31735.000000,0,0,0,0,0.916748,0.695068
3164,31745.000000,0,0,0,0,0.921387,0.711670
3165,31755.000000,0,0,0,0,0.922363,0.724365
3166,31765.000000,0,0,0,0,0.920166,0.733398
3167,31775.000000,0,0,0,0,0.915283,0.739014
3168,31785.000000,0,0,0,0,0.907715,0.741943
3169,31795.000000,0,0,0,0,0.898193,0.742432
3170,31805.000000,0,0,0,0,0.886719,0.740723
3171,31815.000000,0,0,0,0,0.873535,0.736816
3172,31825.000000,0,0,0,0,0.858887,0.731201
3173,31835.000000,0,0,0,0,0.843262,0.723877
3174,31845.000000,0,0,0,0,0.826416,0.715088
3175,31855.000000,0,0,0,0,0.808838,0.704834
3176,31865.000000,0,0,0,0,0.790527,0.693604
3177,31875.000000,0,0,0,0,0.771729,0.681641
3178,31885.000000,0,1,0,0,0.752441,0.668945
3179,31895.000000,0,0,0,0,0.732910,0.655762
3180,31905.000000,0,0,0,0,0.713135,0.641846
3181,31915.000000,0,0,0,1,0.693359,0.000000
3182,31925.000000,0,0,0,0,0.673584,0.000000
3183,31935.000000,0,0,0,0,0.653809,0.000000
3184,31945.000000,0,0,0,0,0.601074,0.000000
3185,31955.000000,0,0,0,0,0.553955,0.000000
3186,31965.000000,0,0,0,0,0.511963,0.253662
3187,31975.000000,0,0,0,0,0.474365,0.476562
3188,31985.000000,0,0,0,0,0.440430,0.671631
3189,31995.000000,0,0,0,0,0.409668,0.841553
3190,32005.000000,0,0,0,0,0.381836,0.988770
3191,32015.000000,0,0,0,1,0.356689,0.000000
3192,32025.000000,0,0,0,0,0.333984,0.000000
3193,32035.000000,0,0,0,0,0.313477,0.000000
3194,32045.000000,0,0,0,0,0.294678,0.000000
3195,32055.000000,0,0,0,0,0.277588,0.000000
3196,32065.000000,0,0,0,0,0.261963,0.109131
3197,32075.000000,0,0,0,0,0.247803,0.205078
3198,32085.000000,0,0,0,0,0.234619,0.289062
3199,32095.000000,0,0,0,0,0.222412,0.362061
3200,32105.000000,0,0,0,0,0.210938,0.425293
3201,32115.000000,0,0,0,0,0.200195,0.479736
3202,32125.000000,0,0,0,0,0.190186,0.526123
3203,32135.000000,0,0,0,0,0.180664,0.565186
3204,32145.000000,0,0,0,0,0.171875,0.597900
3205,32155.000000,0,0,0,0,0.163574,0.624512
3206,32165.000000,0,0,0,0,0.156006,0.645996
3207,32175.000000,0,0,0,0,0.148926,0.662842
3208,32185.000000,0,0,0,0,0.142334,0.675293
3209,32195.000000,0,0,0,0,0.136230,0.684082
3210,32205.000000,0,0,0,0,0.130615,0.689453
3211,32215.000000,0,0,0,0,0.125244,0.691895
3212,32225.000000,0,0,0,0,0.120117,0.691895
3213,32235.000000,0,0,0,0,0.115234,0.689453
3214,32245.000000,0,0,0,0,0.110596,0.684814
3215,32255.000000,0,0,0,0,0.105957,0.678467
3216,32265.000000,0,0,0,0,0.101562,0.670654
3217,32275.000000,0,0,0,0,0.097412,0.661621
3218,32285.000000,0,0,0,0,0.093506,0.651367
3219,32295.000000,0,0,0,0,0.089600,0.640137
3220,32305.000000,0,0,0,0,0.085938,0.628174
3221,32315.000000,0,0,0,0,0.082275,0.615234
3222,32325.000000,0,0,0,0,0.078857,0.601807
3223,32335.000000,0,0,0,0,0.075684,0.587891
3224,32345.000000,0,0,0,0,0.072510,0.573486
3225,32355.000000,0,0,0,0,0.069580,0.558594
3226,32365.000000,0,0,0,0,0.066650,0.543701
3227,32375.000000,0,0,0,0,0.063965,0.528564
3228,32385.000000,0,0,0,0,0.061279,0.513428
3229,32395.000000,0,0,0,0,0.058594,0.498047
3230,32405.000000,0,0,0,0,0.056152,0.482910
3231,32415.000000,0,0,0,0,0.053711,0.467773
3232,32425.000000,1,1,0,0,0.051514,0.452881
3233,32435.000000,0,1,0,0,0.049316,0.437988
3234,32445.000000,0,0,0,0,0.047119,0.423340
3235,32455.000000,0,0,0,0,0.451660,0.785400
3236,32465.000000,0,0,0,1,0.807129,0.000000
3237,32475.000000,0,0,1,0,0.000000,0.000000
3238,32485.000000,0,0,0,0,0.000000,0.000000
3239,32495.000000,0,0,0,0,0.000000,0.000000
3240,32505.000000,1,1,0,0,0.000000,0.000000
3241,32515.000000,0,1,0,0,0.000000,0.262939
3242,32525.000000,0,0,0,0,0.183105,0.502686
3243,32535.000000,0,0,0,1,0.753662,0.000000
3244,32545.000000,0,0,1,0,0.000000,0.000000
3245,32555.000000,0,0,0,0,0.000000,0.000000
3246,32565.000000,0,0,0,0,0.000000,0.000000
3247,32575.000000,0,0,0,0,0.000000,0.000000
3248,32585.000000,0,0,0,0,0.000000,0.453857
3249,32595.000000,0,0,0,0,0.311279,0.866455
3250,32605.000000,1,1,0,1,0.587402,0.000000
3251,32615.000000,0,1,0,0,0.831543,0.000000
3252,32625.000000,0,0,1,0,0.000000,0.000000
3253,32635.000000,0,0,0,0,0.000000,0.000000
3254,32645.000000,0,0,0,0,0.000000,0.000000
3255,32655.000000,0,0,0,0,0.000000,0.972168
3256,32665.000000,0,0,0,1,0.000000,0.000000
3257,32675.000000,0,0,0,0,0.399902,0.000000
3258,32685.000000,0,0,0,0,0.754883,0.000000
3259,32695.000000,0,0,1,0,0.000000,0.000000
3260,32705.000000,0,0,0,0,0.000000,0.000000
3261,32715.000000,0,1,0,0,0.000000,0.439697
3262,32725.000000,0,0,0,0,0.000000,0.835693
3263,32735.000000,0,0,0,1,0.000000,0.000000
3264,32745.000000,0,0,0,0,0.235352,0.000000
3265,32755.000000,0,0,0,0,0.443848,0.000000
3266,32765.000000,0,0,0,0,0.627930,0.000000
3267,32775.000000,0,0,0,0,0.757812,0.000000
3268,32785.000000,0,0,0,0,0.872070,0.550293
3269,32795.000000,0,0,0,1,0.972168,0.000000
3270,32805.000000,0,0,1,0,0.000000,0.000000
3271,32815.000000,0,0,0,0,0.000000,0.000000
3272,32825.000000,0,0,0,0,0.000000,0.000000
3273,32835.000000,0,0,0,0,0.000000,0.000000
3274,32845.000000,0,0,0,0,0.000000,0.346680
3275,32855.000000,0,0,0,0,0.087891,0.653564
3276,32865.000000,0,0,0,0,0.166016,0.923828
3277,32875.000000,0,0,0,1,0.234863,0.000000
3278,32885.000000,1,1,0,0,0.295410,0.000000
3279,32895.000000,1,1,0,0,0.348389,0.000000
3280,32905.000000,0,1,0,0,0.394531,0.000000
3281,32915.000000,0,0,0,0,0.845947,0.000000
3282,32925.000000,0,0,1,0,0.000000,0.921143
3283,32935.000000,0,0,0,1,0.000000,0.000000
3284,32945.000000,0,0,0,0,0.000000,0.000000
3285,32955.000000,0,0,0,0,0.000000,0.000000
3286,32965.000000,0,0,0,0,0.000000,0.000000
3287,32975.000000,0,0,0,0,0.477051,0.000000
3288,32985.000000,0,0,0,0,0.899658,0.414062
3289,32995.000000,0,0,1,0,0.000000,0.794434
3290,33005.000000,0,0,0,1,0.000000,0.000000
3291,33015.000000,0,0,0,0,0.000000,0.000000
3292,33025.000000,0,0,0,0,0.000000,0.000000
3293,33035.000000,0,0,0,0,0.000000,0.000000
3294,33045.000000,0,0,0,0,0.277832,0.000000
3295,33055.000000,0,0,0,0,0.523682,0.291260
3296,33065.000000,0,0,0,0,0.740479,0.554199
3297,33075.000000,0,0,0,0,0.930420,0.790527
3298,33085.000000,0,0,1,1,0.000000,0.000000
3299,33095.000000,0,0,0,0,0.000000,0.000000
3300,33105.000000,0,0,0,0,0.000000,0.000000
3301,33115.000000,0,0,0,0,0.000000,0.000000
3302,33125.000000,0,0,0,0,0.000000,0.000000
3303,33135.000000,0,0,0,0,0.136475,0.174561
3304,33145.000000,0,0,0,0,0.256836,0.330322
3305,33155.000000,0,0,0,0,0.362549,0.468750
3306,33165.000000,0,0,0,0,0.455078,0.591553
3307,33175.000000,0,0,0,0,0.535645,0.699463
3308,33185.000000,0,0,0,0,0.605225,0.794189
3309,33195.000000,0,0,0,0,0.664795,0.876465
3310,33205.000000,0,0,0,0,0.715332,0.947510
3311,33215.000000,0,0,0,1,0.757812,0.000000
3312,33225.000000,0,0,0,0,0.792969,0.000000
3313,33235.000000,0,0,0,0,0.821533,0.000000
3314,33245.000000,0,0,0,0,0.844238,0.000000
3315,33255.000000,0,0,0,0,0.861572,0.000000
3316,33265.000000,0,0,0,0,0.874023,0.067627
3317,33275.000000,0,0,0,0,0.882324,0.127441
3318,33285.000000,0,0,0,0,0.886963,0.180420
3319,33295.000000,0,0,0,0,0.888184,0.226807
3320,33305.000000,0,0,0,0,0.886475,0.267334
3321,33315.000000,0,0,0,0,0.881836,0.302490
3322,33325.000000,0,0,0,0,0.874756,0.332764
3323,33335.000000,0,0,0,0,0.865479,0.358643
3324,33345.000000,0,0,0,0,0.854492,0.380371
3325,33355.000000,0,0,0,0,0.841797,0.398438
3326,33365.000000,0,0,0,0,0.827637,0.413330
3327,33375.000000,0,0,0,0,0.812500,0.425537
3328,33385.000000,0,0,0,0,0.796387,0.434814
3329,33395.000000,1,1,0,0,0.779541,0.441406
3330,33405.000000,0,1,0,0,0.762207,0.445801
3331,33415.000000,0,0,0,0,0.744141,0.448242
3332,33425.000000,0,0,1,0,0.000000,0.826416
3333,33435.000000,0,0,0,1,0.000000,0.000000
3334,33445.000000,1,1,0,0,0.000000,0.000000
3335,33455.000000,0,0,0,0,0.000000,0.000000
3336,33465.000000,0,0,0,0,0.000000,0.000000
3337,33475.000000,0,0,0,0,0.630859,0.000000
3338,33485.000000,0,0,1,0,0.000000,0.609131
3339,33495.000000,0,0,0,1,0.000000,0.000000
3340,33505.000000,0,0,0,0,0.000000,0.000000
3341,33515.000000,0,0,0,0,0.000000,0.000000
3342,33525.000000,0,0,0,0,0.000000,0.000000
3343,33535.000000,0,0,0,0,0.369141,0.000000
3344,33545.000000,0,0,0,0,0.695801,0.205811
3345,33555.000000,0,0,0,0,0.983643,0.398682
3346,33565.000000,0,0,1,0,0.000000,0.578125
3347,33575.000000,0,0,0,0,0.000000,0.743896
3348,33585.000000,1,1,0,0,0.000000,0.895996
3349,33595.000000,1,1,0,1,0.000000,0.000000
3350,33605.000000,1,1,0,0,0.000000,0.000000
3351,33615.000000,1,1,0,0,0.608887,0.000000
3352,33625.000000,1,1,1,0,0.000000,0.000000
3353,33635.000000,0,0,0,0,0.000000,0.000000
3354,33645.000000,0,0,0,1,0.000000,0.000000
3355,33655.000000,0,0,0,0,0.000000,0.000000
3356,33665.000000,0,0,0,0,0.000000,0.000000
3357,33675.000000,0,0,1,0,0.000000,0.000000
3358,33685.000000,0,0,0,0,0.000000,0.000000
3359,33695.000000,0,0,0,0,0.000000,0.382324
3360,33705.000000,0,0,0,0,0.000000,0.501221
3361,33715.000000,0,0,0,0,0.000000,0.646240
3362,33725.000000,0,0,0,0,0.968018,0.809326
3363,33735.000000,0,0,1,0,0.000000,0.983154
3364,33745.000000,0,0,0,1,0.000000,0.000000
3365,33755.000000,0,0,0,0,0.000000,0.000000
3366,33765.000000,0,0,0,0,0.000000,0.000000
3367,33775.000000,0,0,0,0,0.000000,0.000000
3368,33785.000000,0,0,0,0,0.598877,0.000000
3369,33795.000000,0,0,1,0,0.000000,0.226074
3370,33805.000000,0,0,0,0,0.000000,0.437988
3371,33815.000000,0,0,0,0,0.000000,0.635498
3372,33825.000000,1,1,0,0,0.000000,0.817871
3373,33835.000000,1,1,0,0,0.000000,0.985352
3374,33845.000000,1,1,0,1,0.368408,0.000000
3375,33855.000000,1,1,1,0,0.000000,0.000000
3376,33865.000000,1,1,0,0,0.000000,0.000000
3377,33875.000000,1,1,0,0,0.000000,0.000000
3378,33885.000000,1,1,0,0,0.000000,0.000000
3379,33895.000000,0,1,0,1,0.000000,0.000000
3380,33905.000000,0,0,1,0,0.000000,0.000000
3381,33915.000000,0,0,0,0,0.000000,0.000000
3382,33925.000000,0,0,0,0,0.000000,0.000000
3383,33935.000000,1,1,0,0,0.000000,0.000000
3384,33945.000000,0,1,0,0,0.000000,0.882568
3385,33955.000000,0,0,1,1,0.000000,0.000000
3386,33965.000000,0,0,0,0,0.000000,0.000000
3387,33975.000000,0,0,0,0,0.000000,0.000000
3388,33985.000000,1,1,0,0,0.000000,0.000000
3389,33995.000000,1,1,0,0,0.000000,0.000000
3390,34005.000000,0,0,1,0,0.000000,0.853516
3391,34015.000000,0,0,0,1,0.000000,0.000000
3392,34025.000000,0,0,0,0,0.000000,0.000000
3393,34035.000000,0,0,0,0,0.000000,0.000000
3394,34045.000000,0,0,0,0,0.000000,0.000000
3395,34055.000000,0,0,1,0,0.000000,0.000000
3396,34065.000000,0,0,0,0,0.000000,0.584473
3397,34075.000000,0,0,0,0,0.000000,0.838867
3398,34085.000000,0,0,0,1,0.000000,0.000000
3399,34095.000000,0,0,0,0,0.000000,0.000000
3400,34105.000000,0,0,0,0,0.756348,0.000000
3401,34115.000000,0,0,1,0,0.000000,0.000000
3402,34125.000000,0,0,0,0,0.000000,0.000000
3403,34135.000000,0,0,0,0,0.000000,0.312500
3404,34145.000000,0,0,0,0,0.000000,0.606201
3405,34155.000000,0,0,0,0,0.000000,0.880127
3406,34165.000000,0,0,0,1,0.489502,0.000000
3407,34175.000000,0,0,0,0,0.924072,0.000000
3408,34185.000000,0,0,1,0,0.000000,0.000000
3409,34195.000000,0,0,0,0,0.000000,0.000000
3410,34205.000000,0,0,0,0,0.000000,0.000000
3411,34215.000000,0,0,0,0,0.000000,0.232666
3412,34225.000000,0,0,0,0,0.000000,0.443848
3413,34235.000000,0,0,0,0,0.288086,0.635010
3414,34245.000000,0,0,0,0,0.543213,0.806885
3415,34255.000000,0,0,0,0,0.768066,0.960693
3416,34265.000000,0,0,0,1,0.965576,0.000000
3417,34275.000000,0,0,1,0,0.000000,0.000000
3418,34285.000000,0,0,0,0,0.000000,0.000000
3419,34295.000000,1,1,0,0,0.000000,0.000000
3420,34305.000000,1,1,0,0,0.000000,0.000000
3421,34315.000000,0,1,0,0,0.000000,0.126953
3422,34325.000000,0,0,0,0,0.534180,0.504639
3423,34335.000000,0,0,1,1,0.000000,0.000000
3424,34345.000000,0,0,0,0,0.000000,0.000000
3425,34355.000000,1,1,0,0,0.000000,0.000000
3426,34365.000000,1,1,0,0,0.000000,0.000000
3427,34375.000000,1,1,0,0,0.000000,0.000000
3428,34385.000000,0,1,0,0,0.546143,0.305908
3429,34395.000000,0,0,1,0,0.000000,0.845215
3430,34405.000000,0,0,0,1,0.000000,0.000000
3431,34415.000000,0,0,0,0,0.000000,0.000000
3432,34425.000000,0,0,0,0,0.000000,0.000000
3433,34435.000000,0,0,0,0,0.000000,0.000000
3434,34445.000000,0,0,0,0,0.262207,0.000000
3435,34455.000000,0,0,0,0,0.526611,-0.020996
3436,34465.000000,0,0,0,0,0.788330,0.000000
3437,34475.000000,0,0,1,0,0.000000,0.053467
3438,34485.000000,0,0,0,0,0.000000,0.131104
3439,34495.000000,0,0,0,0,0.000000,0.226074
3440,34505.000000,0,0,0,0,0.000000,0.332764
3441,34515.000000,0,0,0,0,0.000000,0.447021
3442,34525.000000,0,0,0,0,0.264648,0.564697
3443,34535.000000,0,0,0,0,0.509521,0.683105
3444,34545.000000,0,0,0,0,0.734863,0.799561
3445,34555.000000,0,0,0,0,0.940918,0.912354
3446,34565.000000,0,0,1,1,0.000000,0.000000
3447,34575.000000,0,0,0,0,0.000000,0.000000
3448,34585.000000,0,0,0,0,0.000000,0.000000
3449,34595.000000,0,0,0,0,0.000000,0.000000
3450,34605.000000,0,0,0,0,0.000000,0.000000
3451,34615.000000,0,0,0,0,0.172119,0.126465
3452,34625.000000,0,0,0,0,0.327148,0.242676
3453,34635.000000,0,0,0,0,0.466553,0.348877
3454,34645.000000,0,0,0,0,0.591064,0.445312
3455,34655.000000,0,0,0,0,0.701660,0.532471
3456,34665.000000,0,0,0,0,0.799072,0.610840
3457,34675.000000,0,0,0,0,0.884521,0.680664
3458,34685.000000,0,0,0,0,0.958740,0.742432
3459,34695.000000,0,0,1,0,0.000000,0.796631
3460,34705.000000,0,0,0,0,0.000000,0.843750
3461,34715.000000,1,1,0,0,0.000000,0.884277
3462,34725.000000,0,1,0,0,0.000000,0.918457
3463,34735.000000,0,0,0,0,0.000000,0.947021
3464,34745.000000,0,0,0,1,0.447021,0.000000
3465,34755.000000,0,0,0,0,0.840820,0.000000
3466,34765.000000,0,0,1,0,0.000000,0.000000
3467,34775.000000,0,0,0,0,0.000000,0.000000
3468,34785.000000,1,1,0,0,0.000000,0.000000
3469,34795.000000,0,1,0,0,0.000000,0.049561
3470,34805.000000,0,0,0,0,0.000000,0.105957
3471,34815.000000,0,0,0,0,0.346191,0.398193
3472,34825.000000,0,0,0,0,0.662109,0.896240
3473,34835.000000,1,1,0,1,0.948975,0.000000
3474,34845.000000,1,1,0,0,0.985352,0.000000
3475,34855.000000,1,1,0,0,0.808350,0.000000
3476,34865.000000,0,0,1,0,0.000000,0.000000
3477,34875.000000,0,0,0,0,0.000000,0.000000
3478,34885.000000,0,0,0,0,0.000000,0.726318
3479,34895.000000,0,0,0,1,0.000000,0.000000
3480,34905.000000,0,0,0,0,0.000000,0.000000
3481,34915.000000,0,1,0,0,0.174072,0.000000
3482,34925.000000,0,0,0,0,0.362305,0.000000
3483,34935.000000,0,0,0,0,0.558350,0.000000
3484,34945.000000,0,0,0,0,0.757080,-0.020752
3485,34955.000000,0,0,0,0,0.954102,-0.003418
3486,34965.000000,0,0,1,0,0.000000,0.043213
3487,34975.000000,0,0,0,0,0.000000,0.111816
3488,34985.000000,0,0,0,0,0.000000,0.196289
3489,34995.000000,0,0,0,0,0.000000,0.291504
3490,35005.000000,0,0,0,0,0.000000,0.393555
3491,35015.000000,0,0,0,0,0.065430,0.498779
3492,35025.000000,0,0,0,0,0.138672,0.604736
3493,35035.000000,0,0,0,0,0.216797,0.708984
3494,35045.000000,0,0,0,0,0.297363,0.810059
3495,35055.000000,0,0,0,0,0.378418,0.906738
3496,35065.000000,0,0,0,0,0.458008,0.997803
3497,35075.000000,0,0,0,1,0.535156,0.000000
3498,35085.000000,0,0,0,0,0.609131,0.000000
3499,35095.000000,0,0,0,0,0.678955,0.000000
3500,35105.000000,0,0,0,0,0.743896,0.000000
3501,35115.000000,0,0,0,0,0.803955,0.000000
3502,35125.000000,0,0,0,0,0.858887,0.104248
3503,35135.000000,0,0,0,0,0.908447,0.199219
3504,35145.000000,0,0,0,0,0.952637,0.285645
3505,35155.000000,0,0,0,0,0.991455,0.363770
3506,35165.000000,0,0,1,0,0.000000,0.434082
3507,35175.000000,0,0,0,0,0.000000,0.496582
3508,35185.000000,0,0,0,0,0.000000,0.552002
3509,35195.000000,0,0,0,0,0.000000,0.600830
3510,35205.000000,0,0,0,0,0.000000,0.643555
3511,35215.000000,0,0,0,0,0.055664,0.680420
3512,35225.000000,0,0,0,0,0.105713,0.711914
3513,35235.000000,0,0,0,0,0.150635,0.738281
3514,35245.000000,0,0,0,0,0.190918,0.760010
3515,35255.000000,0,0,0,0,0.226562,0.777588
3516,35265.000000,0,0,0,0,0.258057,0.791260
3517,35275.000000,0,0,0,0,0.285645,0.801270
3518,35285.000000,0,0,0,0,0.309814,0.808105
3519,35295.000000,0,1,0,0,0.330566,0.812012
3520,35305.000000,0,0,0,0,0.347900,0.813232
3521,35315.000000,0,0,0,0,0.362549,0.812012
3522,35325.000000,0,0,0,1,0.374756,0.000000
3523,35335.000000,0,0,0,0,0.384766,0.000000
3524,35345.000000,0,0,0,0,0.392334,0.000000
3525,35355.000000,0,1,0,0,0.156738,0.000000
3526,35365.000000,0,0,0,0,-0.041992,0.000000
3527,35375.000000,0,0,0,0,-0.208740,0.164062
3528,35385.000000,0,0,0,0,-0.347412,0.528320
3529,35395.000000,0,0,0,0,-0.462402,0.848389
3530,35405.000000,0,0,0,1,-0.556396,0.000000
3531,35415.000000,0,0,0,0,-0.875977,0.000000
3532,35425.000000,0,0,0,0,-1.141113,0.000000
3533,35435.000000,0,0,0,0,-1.358887,0.000000
3534,35445.000000,0,0,0,0,-1.536133,0.000000
3535,35455.000000,0,0,0,0,-1.677979,0.207031
3536,35465.000000,0,0,0,0,-1.789307,0.389404
3537,35475.000000,0,0,0,0,-1.874512,0.549072
3538,35485.000000,0,0,0,0,-1.937012,0.687988
3539,35495.000000,0,0,0,0,-1.980225,0.808594
3540,35505.000000,0,0,0,0,-2.007080,0.912354
3541,35515.000000,0,0,0,1,-2.019775,0.000000
3542,35525.000000,0,0,0,0,-2.020508,0.000000
3543,35535.000000,0,0,0,0,-2.011230,0.000000
3544,35545.000000,0,0,0,0,-1.993652,0.000000
3545,35555.000000,0,0,0,0,-1.969238,0.000000
3546,35565.000000,0,0,0,0,-1.939209,0.082031
3547,35575.000000,0,0,0,0,-1.904053,0.154053
3548,35585.000000,0,0,0,0,-1.864990,0.217041
3549,35595.000000,0,0,0,0,-1.822998,0.271973
3550,35605.000000,1,1,0,0,-1.778564,0.319580
3551,35615.000000,1,1,0,0,-1.732422,0.360352
3552,35625.000000,1,1,0,0,-1.684814,0.395020
3553,35635.000000,1,1,0,0,-1.274170,0.645508
3554,35645.000000,1,1,0,1,-0.544678,0.000000
3555,35655.000000,1,1,0,0,0.464355,0.000000
3556,35665.000000,0,0,1,0,0.000000,0.000000
3557,35675.000000,0,0,0,0,0.000000,0.000000
3558,35685.000000,0,0,0,0,0.000000,0.000000
3559,35695.000000,0,0,0,0,0.000000,0.398438
3560,35705.000000,0,0,0,0,0.000000,0.448975
3561,35715.000000,0,0,0,0,0.283691,0.202148
3562,35725.000000,0,0,0,0,0.577148,-0.297607
3563,35735.000000,0,0,0,0,0.873291,-1.011475
3564,35745.000000,0,0,1,0,0.000000,-1.580566
3565,35755.000000,0,0,0,0,0.000000,-2.026855
3566,35765.000000,1,1,0,0,0.000000,-2.369629
3567,35775.000000,0,1,0,0,0.000000,-2.625488
3568,35785.000000,0,0,0,0,0.000000,-2.808350
3569,35795.000000,0,0,0,0,0.690674,-2.725098
3570,35805.000000,0,0,1,0,0.000000,-2.410889
3571,35815.000000,0,0,0,0,0.000000,-2.101807
3572,35825.000000,0,0,0,0,0.000000,-1.801270
3573,35835.000000,0,0,0,0,0.000000,-1.511719
3574,35845.000000,1,1,0,0,0.000000,-1.581055
3575,35855.000000,0,1,0,0,0.127930,-1.609131
3576,35865.000000,0,0,0,0,0.261719,-1.604248
3577,35875.000000,0,0,0,0,0.775635,-1.373779
3578,35885.000000,0,0,1,0,0.000000,-0.947754
3579,35895.000000,1,1,0,0,0.000000,-0.551758
3580,35905.000000,0,1,0,0,0.000000,-0.185547
3581,35915.000000,0,0,0,0,0.000000,0.151367
3582,35925.000000,0,0,0,0,0.000000,0.306641
3583,35935.000000,0,0,0,0,0.368896,0.661377
3584,35945.000000,0,1,0,0,0.715088,0.993408
3585,35955.000000,0,0,0,1,0.797363,0.000000
3586,35965.000000,0,0,0,0,0.657715,0.000000
3587,35975.000000,0,0,0,0,0.564941,0.000000
3588,35985.000000,0,0,0,0,0.509766,0.000000
3589,35995.000000,0,0,0,0,0.484619,0.000000
3590,36005.000000,0,0,0,0,0.239502,0.195557
3591,36015.000000,0,0,0,0,0.051514,0.385498
3592,36025.000000,0,0,0,0,-0.088867,0.567871
3593,36035.000000,0,0,0,0,-0.189941,0.740967
3594,36045.000000,0,0,0,0,-0.258545,0.903809
3595,36055.000000,0,0,0,1,-0.300781,0.000000
3596,36065.000000,0,0,0,0,-0.321777,0.000000
3597,36075.000000,0,0,0,0,-0.325928,0.000000
3598,36085.000000,0,0,0,0,-0.316650,0.000000
3599,36095.000000,0,0,0,0,-0.297119,0.000000
3600,36105.000000,0,0,0,0,-0.269531,0.154785
3601,36115.000000,0,0,0,0,-0.236084,0.295898
3602,36125.000000,0,0,0,0,-0.198730,0.424072
3603,36135.000000,0,0,0,0,-0.158691,0.539795
3604,36145.000000,0,0,0,0,-0.117188,0.643555
3605,36155.000000,0,0,0,0,-0.075439,0.736084
3606,36165.000000,0,0,0,0,-0.034180,0.818115
3607,36175.000000,0,0,0,0,0.006104,0.890137
3608,36185.000000,0,0,0,0,0.044922,0.953125
3609,36195.000000,0,0,0,1,0.082031,0.000000
3610,36205.000000,0,0,0,0,0.117188,0.000000
3611,36215.000000,0,0,0,0,0.150146,0.000000
3612,36225.000000,0,0,0,0,0.180664,0.000000
3613,36235.000000,0,0,0,0,0.208740,0.000000
3614,36245.000000,0,0,0,0,0.234375,0.065918
3615,36255.000000,0,0,0,0,0.257812,0.124512
3616,36265.000000,0,0,0,0,0.278809,0.176514
3617,36275.000000,0,0,0,0,0.297607,0.222656
3618,36285.000000,0,0,0,0,0.314209,0.263184
3619,36295.000000,0,0,0,0,0.328613,0.298340
3620,36305.000000,0,0,0,0,0.341064,0.329102
3621,36315.000000,0,0,0,0,0.351562,0.355713
3622,36325.000000,0,0,0,0,0.360107,0.378174
3623,36335.000000,0,0,0,0,0.366943,0.396973
3624,36345.000000,0,0,0,0,0.372070,0.412354
