cycle,time_ns,scene,in0_spk,in1_spk,n0_spk,n1_spk,n0_v_real,n1_v_real,n0_i_real,n1_i_real,n0_g_exc_real,n1_g_exc_real
1273,12730.000000,constrained_random,0,0,0,1,-2.435303,0.000000,0.171387,0.820068,0.161377,0.550781
1274,12740.000000,constrained_random,1,0,0,0,-2.166504,0.000000,0.160889,0.755615,0.249023,0.846680
1275,12750.000000,constrained_random,0,0,0,0,-1.918945,0.000000,0.150635,0.696045,0.229004,0.778809
1276,12760.000000,constrained_random,0,1,0,0,-1.691650,0.000000,0.140869,0.641113,0.210449,0.716309
1277,12770.000000,constrained_random,0,0,0,0,-1.483154,0.000000,-0.232178,0.460693,0.193359,0.658936
1278,12780.000000,constrained_random,0,0,0,0,-1.656006,0.460693,-0.197266,0.429688,0.177734,0.605957
1279,12790.000000,constrained_random,1,0,0,0,-1.787109,0.871826,-0.066406,0.733887,0.163330,0.557373
1280,12800.000000,constrained_random,0,1,0,1,-1.781982,0.000000,-0.048340,0.679688,0.250732,0.846191
1281,12810.000000,constrained_random,0,0,0,0,-1.759033,0.000000,-0.033203,0.629150,0.230469,0.778320
1282,12820.000000,constrained_random,0,0,0,0,-1.721924,0.000000,-0.384521,0.445312,0.211914,0.715820
1283,12830.000000,constrained_random,0,0,0,0,-2.037598,0.000000,-0.229736,0.745117,0.194824,0.658447
1284,12840.000000,constrained_random,0,0,0,0,-2.185791,0.000000,-0.190918,0.693115,0.279785,0.932617
1285,12850.000000,constrained_random,0,0,0,0,-2.289307,0.693115,-0.157715,0.644287,0.257324,0.857910
1286,12860.000000,constrained_random,0,0,0,1,-2.355469,0.000000,-0.129395,0.598633,0.236572,0.789062
1287,12870.000000,constrained_random,0,0,0,0,-2.390625,0.000000,-0.105225,0.555664,0.217529,0.725830
1288,12880.000000,constrained_random,0,0,0,0,-2.400146,0.000000,-0.084473,0.515869,0.199951,0.667480
1289,12890.000000,constrained_random,0,0,0,0,-2.388672,0.000000,-0.066895,0.478516,0.183838,0.614014
1290,12900.000000,constrained_random,0,0,0,0,-2.360107,0.000000,-0.052002,0.443604,0.168945,0.564697
1291,12910.000000,constrained_random,0,0,0,0,-2.317627,0.443604,-0.039551,0.411133,0.155273,0.519287
1292,12920.000000,constrained_random,0,0,0,0,-2.264404,0.836914,-0.029053,0.380859,0.142822,0.477539
1293,12930.000000,constrained_random,0,1,0,1,-2.202881,0.000000,-0.020508,0.352539,0.131348,0.439209
1294,12940.000000,constrained_random,0,0,0,0,-2.135254,0.000000,-0.013184,0.326416,0.120605,0.403809
1295,12950.000000,constrained_random,0,0,0,0,-2.062988,0.000000,-0.007080,0.302246,0.110840,0.371338
1296,12960.000000,constrained_random,0,0,0,0,-1.987549,0.000000,0.098389,0.608887,0.101807,0.341553
1297,12970.000000,constrained_random,0,0,0,0,-1.809814,0.000000,0.094482,0.561279,0.194092,0.643311
1298,12980.000000,constrained_random,0,0,0,0,-1.643066,0.561279,0.090332,0.517334,0.178467,0.591553
1299,12990.000000,constrained_random,0,0,0,1,-1.487061,0.000000,0.086182,0.477051,0.164062,0.543945
1300,13000.000000,constrained_random,0,0,0,0,-1.341553,0.000000,0.081787,0.439697,0.150879,0.500244
1301,13010.000000,constrained_random,0,0,0,0,-1.206055,0.000000,0.077393,0.405273,0.138672,0.459961
1302,13020.000000,constrained_random,0,0,0,0,-1.080566,0.000000,0.073242,0.373535,0.127441,0.423096
1303,13030.000000,constrained_random,0,0,0,0,-0.964111,0.000000,0.069092,0.344238,0.117188,0.389160
1304,13040.000000,constrained_random,0,0,0,0,-0.856445,0.344238,0.064941,0.317139,0.107666,0.357910
1305,13050.000000,constrained_random,0,0,0,0,-0.757324,0.647461,0.061035,0.292236,0.098877,0.329102
1306,13060.000000,constrained_random,1,0,0,0,-0.666016,0.913574,0.057373,0.269287,0.090820,0.302734
1307,13070.000000,constrained_random,0,0,0,1,-0.582031,0.000000,0.053711,0.248047,0.083496,0.278320
1308,13080.000000,constrained_random,0,0,0,0,-0.505127,0.000000,0.050293,0.228516,0.076660,0.255859
1309,13090.000000,constrained_random,0,0,0,0,-0.434814,0.000000,-0.316895,0.076904,0.070312,0.235352
1310,13100.000000,constrained_random,0,0,0,0,-0.734375,0.000000,-0.276367,0.076416,0.064453,0.216309
1311,13110.000000,constrained_random,0,0,0,0,-0.981445,0.000000,-0.240723,0.075195,0.059082,0.198975
1312,13120.000000,constrained_random,0,0,0,0,-1.183105,0.075195,-0.209473,0.073486,0.054199,0.182861
1313,13130.000000,constrained_random,0,0,0,0,-1.345215,0.145508,-0.182373,0.071289,0.049805,0.168213
1314,13140.000000,constrained_random,0,1,0,0,-1.473877,0.210938,-0.158447,0.068848,0.045654,0.154541
1315,13150.000000,constrained_random,0,0,0,0,-1.573486,0.271240,-0.137695,0.066406,0.041992,0.142090
1316,13160.000000,constrained_random,0,0,0,0,-1.648193,0.326660,-0.119629,0.063721,0.038574,0.130615
1317,13170.000000,constrained_random,0,0,0,0,-1.701904,0.377197,-0.003174,0.391846,0.035400,0.120117
1318,13180.000000,constrained_random,0,0,0,0,-1.636963,0.753906,0.002686,0.362549,0.133057,0.441406
1319,13190.000000,constrained_random,0,1,0,1,-1.568848,0.000000,0.007080,0.335205,0.122314,0.406006
1320,13200.000000,constrained_random,0,0,0,0,-1.499023,0.000000,0.010742,0.309814,0.112305,0.373291
1321,13210.000000,constrained_random,0,0,0,0,-1.428467,0.000000,0.013672,0.286377,0.103271,0.343262
1322,13220.000000,constrained_random,0,0,0,0,-1.357666,0.000000,0.116211,0.589600,0.094971,0.315674
1323,13230.000000,constrained_random,0,0,0,0,-1.187256,0.000000,0.109863,0.543457,0.187744,0.615234
1324,13240.000000,constrained_random,0,0,0,0,-1.030029,0.543457,0.103516,0.500977,0.172607,0.565918
1325,13250.000000,constrained_random,0,0,0,1,-0.885498,0.000000,0.097412,0.461670,0.158691,0.520508
1326,13260.000000,constrained_random,0,0,0,0,-0.752686,0.000000,0.091553,0.425293,0.145752,0.478760
1327,13270.000000,constrained_random,0,0,0,0,-0.631104,0.000000,0.085938,0.391846,0.134033,0.440186
1328,13280.000000,constrained_random,1,0,0,0,-0.520020,0.000000,0.080566,0.361084,0.123291,0.404785
1329,13290.000000,constrained_random,0,0,0,0,-0.418701,0.000000,0.075439,0.332520,0.113281,0.372314
1330,13300.000000,constrained_random,0,0,0,0,-0.326660,0.332520,0.070557,0.306152,0.104004,0.342285
1331,13310.000000,constrained_random,0,0,0,0,-0.243164,0.625244,-0.297852,0.144775,0.095459,0.314697
1332,13320.000000,constrained_random,0,0,0,0,-0.531494,0.744873,-0.258545,0.139160,0.087646,0.289307
1333,13330.000000,constrained_random,0,0,0,0,-0.768799,0.854004,-0.224365,0.133057,0.080566,0.266113
1334,13340.000000,constrained_random,0,0,0,0,-0.962402,0.952637,-0.194580,0.126709,0.073975,0.244629
1335,13350.000000,constrained_random,0,0,0,1,-1.118652,0.000000,-0.168457,0.120605,0.067871,0.224854
1336,13360.000000,constrained_random,0,0,0,0,-1.242432,0.000000,-0.145752,0.114502,0.062256,0.206787
1337,13370.000000,constrained_random,1,1,0,0,-1.338623,0.000000,-0.125977,0.108398,0.057129,0.190186
1338,13380.000000,constrained_random,0,0,0,0,-1.411133,0.000000,-0.108887,0.102295,0.052490,0.174805
1339,13390.000000,constrained_random,0,0,0,0,-1.463623,0.000000,-0.093750,0.096436,0.048096,0.160645
1340,13400.000000,constrained_random,0,0,0,0,-1.498779,0.096436,-0.343994,0.274658,0.044189,0.147705
1341,13410.000000,constrained_random,1,0,0,0,-1.782959,0.367188,-0.297119,0.260254,0.141113,0.461914
1342,13420.000000,constrained_random,0,0,0,0,-2.008789,0.612549,-0.256348,0.245850,0.129639,0.424805
1343,13430.000000,constrained_random,0,0,0,0,-2.184814,0.833740,-0.220947,0.231934,0.119141,0.390625
1344,13440.000000,constrained_random,0,0,0,1,-2.318359,0.000000,-0.553711,0.069336,0.109375,0.359131
1345,13450.000000,constrained_random,0,0,0,0,-2.779297,0.000000,-0.483154,0.074219,0.100586,0.330322
1346,13460.000000,constrained_random,0,0,0,0,-3.151367,0.000000,-0.421387,0.077393,0.092529,0.303711
1347,13470.000000,constrained_random,0,0,0,0,-3.446777,0.000000,-0.367188,0.079346,0.084961,0.279297
1348,13480.000000,constrained_random,0,0,0,0,-3.676025,0.000000,-0.319824,0.080078,0.078125,0.256836
1349,13490.000000,constrained_random,0,0,0,0,-3.848877,0.080078,-0.278564,0.079834,0.071777,0.236084
1350,13500.000000,constrained_random,0,0,0,0,-3.973389,0.156494,-0.242432,0.078857,0.065918,0.217041
1351,13510.000000,constrained_random,0,0,0,0,-4.056885,0.229004,-0.210693,0.077393,0.060547,0.199463
1352,13520.000000,constrained_random,0,0,0,0,-4.105225,0.297119,-0.183105,0.075439,0.055664,0.183350
1353,13530.000000,constrained_random,0,0,0,0,-4.124023,0.360596,-0.158936,0.072998,0.051025,0.168457
1354,13540.000000,constrained_random,0,0,0,0,-4.117920,0.418945,-0.137939,0.070557,0.046875,0.154785
1355,13550.000000,constrained_random,0,1,0,0,-4.091064,0.472656,-0.119629,0.067871,0.042969,0.142334
1356,13560.000000,constrained_random,0,0,0,0,-4.047119,0.521484,-0.103516,0.064941,0.039307,0.130859
1357,13570.000000,constrained_random,0,0,0,0,-3.988770,0.565430,-0.089600,0.062012,0.036133,0.120361
1358,13580.000000,constrained_random,0,0,0,0,-3.918701,0.604736,0.023193,0.380859,0.033203,0.110596
1359,13590.000000,constrained_random,0,0,0,0,-3.738770,0.961182,0.025635,0.352295,0.131104,0.423584
1360,13600.000000,constrained_random,0,0,0,1,-3.563477,0.000000,0.027344,0.325684,0.120361,0.389648
1361,13610.000000,constrained_random,1,1,0,0,-3.393555,0.000000,0.028320,0.301025,0.110596,0.358398
1362,13620.000000,constrained_random,0,0,0,0,-3.229492,0.000000,0.029053,0.278076,0.101562,0.329590
1363,13630.000000,constrained_random,0,0,0,0,-3.071289,0.000000,0.029297,0.256836,0.093262,0.302979
1364,13640.000000,constrained_random,0,0,0,0,-2.919189,0.000000,-0.234131,0.409180,0.085693,0.278564
1365,13650.000000,constrained_random,0,0,0,0,-3.036621,0.409180,-0.198730,0.383057,0.179199,0.576660
1366,13660.000000,constrained_random,0,0,0,0,-3.113770,0.775635,-0.168457,0.358398,0.164795,0.530273
1367,13670.000000,constrained_random,0,1,0,1,-3.157715,0.000000,-0.142090,0.334961,0.151367,0.487793
1368,13680.000000,constrained_random,1,0,0,0,-3.173584,0.000000,-0.119385,0.312500,0.139160,0.448730
1369,13690.000000,constrained_random,0,0,0,0,-3.166016,0.000000,-0.099854,0.291504,0.127930,0.412598
1370,13700.000000,constrained_random,0,0,0,0,-3.139160,0.000000,0.017578,0.586670,0.117676,0.379395
1371,13710.000000,constrained_random,1,0,0,0,-2.996094,0.000000,-0.339844,0.391357,0.208740,0.663818
1372,13720.000000,constrained_random,0,0,0,0,-3.216064,0.391357,-0.291260,0.368652,0.191895,0.610596
1373,13730.000000,constrained_random,0,0,0,0,-3.378662,0.744141,-0.249023,0.346680,0.176514,0.561523
1374,13740.000000,constrained_random,0,0,0,1,-3.492432,0.000000,-0.576416,0.167725,0.162354,0.516357
1375,13750.000000,constrained_random,0,0,0,0,-3.929199,0.000000,-0.501221,0.166748,0.149170,0.474854
1376,13760.000000,constrained_random,0,0,0,0,-4.273193,0.000000,-0.435547,0.164062,0.137207,0.436768
1377,13770.000000,constrained_random,0,1,0,0,-4.537842,0.000000,-0.378174,0.160400,0.125977,0.401611
1378,13780.000000,constrained_random,0,0,0,0,-4.734375,0.000000,-0.328125,0.155762,0.115723,0.369385
1379,13790.000000,constrained_random,0,0,0,0,-4.873047,0.155762,-0.284424,0.150635,0.106445,0.339600
1380,13800.000000,constrained_random,0,0,0,0,-4.962402,0.300049,-0.145752,0.459961,0.097900,0.312256
1381,13810.000000,constrained_random,0,0,0,0,-4.909668,0.747803,-0.120605,0.428711,0.190430,0.602051
1382,13820.000000,constrained_random,0,0,0,1,-4.833740,0.000000,-0.099121,0.399414,0.175049,0.553711
1383,13830.000000,constrained_random,0,0,0,0,-4.739502,0.000000,-0.080811,0.371826,0.160889,0.509277
1384,13840.000000,constrained_random,0,1,0,0,-4.630615,0.000000,-0.065186,0.345947,0.147949,0.468262
1385,13850.000000,constrained_random,0,0,0,0,-4.510498,0.000000,-0.052002,0.321533,0.135986,0.430664
1386,13860.000000,constrained_random,0,0,0,0,-4.382080,0.000000,-0.040527,0.298828,0.125000,0.395996
1387,13870.000000,constrained_random,0,0,0,0,-4.247314,0.298828,0.069580,0.590088,0.114990,0.364258
1388,13880.000000,constrained_random,0,0,0,0,-4.007812,0.876709,0.069580,0.545166,0.206299,0.647461
1389,13890.000000,constrained_random,0,0,0,1,-3.777832,0.000000,0.068848,0.503418,0.189697,0.595459
1390,13900.000000,constrained_random,0,0,0,0,-3.557861,0.000000,0.067383,0.464844,0.174316,0.547607
1391,13910.000000,constrained_random,0,1,0,0,-3.348145,0.000000,0.065674,0.429199,0.160156,0.503662
1392,13920.000000,constrained_random,0,0,0,0,-3.148438,0.000000,0.063721,0.396240,0.147217,0.463135
1393,13930.000000,constrained_random,0,1,0,0,-2.958740,0.000000,0.061523,0.365723,0.135254,0.426025
1394,13940.000000,constrained_random,0,0,0,0,-2.778809,0.365723,0.159668,0.647217,0.124268,0.391846
1395,13950.000000,constrained_random,0,0,0,0,-2.508057,0.998291,0.149170,0.596436,0.214844,0.670166
1396,13960.000000,constrained_random,0,0,0,1,-2.258545,0.000000,0.239746,0.859131,0.197510,0.616455
1397,13970.000000,constrained_random,0,0,0,0,-1.928467,0.000000,0.222168,0.791016,0.282227,0.876709
1398,13980.000000,constrained_random,0,0,0,0,-1.629150,0.000000,0.205811,0.728271,0.259521,0.806396
1399,13990.000000,constrained_random,0,0,0,0,-1.358154,0.000000,0.190674,0.670410,0.238525,0.741699
1400,14000.000000,constrained_random,0,0,0,0,-1.113281,0.000000,0.176758,0.617188,0.219238,0.682129
1401,14010.000000,constrained_random,0,0,0,0,-0.892090,0.617188,0.163574,0.568359,0.201660,0.627441
1402,14020.000000,constrained_random,0,0,0,1,-0.692871,0.000000,0.151367,0.523193,0.185303,0.577148
1403,14030.000000,constrained_random,0,0,0,0,-0.513916,0.000000,0.140137,0.481445,0.170410,0.530762
1404,14040.000000,constrained_random,0,0,0,0,-0.353271,0.000000,0.129639,0.443115,0.156738,0.488037
1405,14050.000000,constrained_random,0,0,0,0,-0.209717,0.000000,0.119873,0.407715,0.144043,0.448730
1406,14060.000000,constrained_random,0,0,0,0,-0.081543,0.000000,0.110840,0.375244,0.132324,0.412598
1407,14070.000000,constrained_random,0,0,0,0,0.032471,0.375244,0.102539,0.345459,0.121582,0.379395
1408,14080.000000,constrained_random,0,0,0,0,0.133545,0.705566,0.094727,0.317871,0.111816,0.348877
1409,14090.000000,constrained_random,0,1,0,0,0.222900,0.995117,0.087402,0.292480,0.102783,0.320801
1410,14100.000000,constrained_random,0,0,0,1,0.301270,0.000000,0.080811,0.269287,0.094482,0.294922
1411,14110.000000,constrained_random,0,0,0,0,0.369873,0.000000,0.074707,0.247803,0.086914,0.271240
1412,14120.000000,constrained_random,0,0,0,0,0.429688,0.000000,0.169434,0.534912,0.079834,0.249512
1413,14130.000000,constrained_random,0,0,0,0,0.581787,0.000000,0.156006,0.492188,0.173828,0.536377
1414,14140.000000,constrained_random,0,0,0,0,0.714355,0.000000,0.143555,0.452881,0.159668,0.493408
1415,14150.000000,constrained_random,0,0,0,0,0.829102,0.452881,0.132080,0.416748,0.146729,0.453857
1416,14160.000000,constrained_random,0,0,0,0,0.927979,0.851318,0.121582,0.383545,0.134766,0.417480
1417,14170.000000,constrained_random,0,0,1,1,0.000000,0.000000,0.112061,0.353027,0.123779,0.384033
1418,14180.000000,constrained_random,0,0,0,0,0.000000,0.000000,0.103027,0.324951,0.113770,0.353271
1419,14190.000000,constrained_random,0,0,0,0,0.000000,0.000000,0.094727,0.298828,0.104492,0.324951
1420,14200.000000,constrained_random,0,0,0,0,0.000000,0.000000,0.087158,0.274658,0.095947,0.298828
1421,14210.000000,constrained_random,1,0,0,0,0.000000,0.000000,0.080322,0.252441,0.088135,0.274658
1422,14220.000000,constrained_random,0,0,0,0,0.080322,0.252441,0.073975,0.232178,0.081055,0.252441
1423,14230.000000,constrained_random,0,0,0,0,0.150879,0.474365,0.068115,0.213379,0.074463,0.232178
1424,14240.000000,constrained_random,0,0,0,0,0.212891,0.668701,-0.300537,0.047852,0.068359,0.213379
1425,14250.000000,constrained_random,0,0,0,0,-0.096191,0.689697,-0.261963,0.050049,0.062744,0.196289
1426,14260.000000,constrained_random,0,0,0,0,-0.354492,0.711914,-0.228027,0.051270,0.057617,0.180420
1427,14270.000000,constrained_random,0,0,0,0,-0.568359,0.734619,-0.198486,0.051758,0.052979,0.165771
1428,14280.000000,constrained_random,0,0,0,0,-0.744141,0.756836,-0.172607,0.051758,0.048584,0.152344
1429,14290.000000,constrained_random,0,0,0,0,-0.886963,0.778076,-0.150146,0.051270,0.044678,0.140137
1430,14300.000000,constrained_random,0,0,0,0,-1.001709,0.798096,-0.130371,0.050293,0.041016,0.128906
1431,14310.000000,constrained_random,0,0,0,0,-1.092041,0.816406,-0.113281,0.049072,0.037598,0.118408
1432,14320.000000,constrained_random,0,0,0,0,-1.161621,0.832764,-0.098389,0.047607,0.034424,0.108887
1433,14330.000000,constrained_random,0,1,0,0,-1.213623,0.846924,-0.085449,0.045898,0.031494,0.100098
1434,14340.000000,constrained_random,0,0,0,0,-1.250488,0.858887,-0.073975,0.043945,0.028809,0.092041
1435,14350.000000,constrained_random,0,0,0,0,-1.274414,0.868408,-0.063965,0.041992,0.026367,0.084473
1436,14360.000000,constrained_random,0,1,0,0,-1.287354,0.875488,0.048828,0.346191,0.024170,0.077637
1437,14370.000000,constrained_random,0,1,0,1,-1.187012,0.000000,0.048096,0.319824,0.126221,0.377441
1438,14380.000000,constrained_random,0,0,0,0,-1.091553,0.000000,0.046875,0.295410,0.115967,0.347168
1439,14390.000000,constrained_random,0,0,0,0,-1.000977,0.000000,0.148438,0.574951,0.106445,0.319336
1440,14400.000000,constrained_random,0,0,0,0,-0.812500,0.000000,0.241455,0.832031,0.200684,0.595947
1441,14410.000000,constrained_random,0,0,0,0,-0.538574,0.000000,0.223877,0.766357,0.287354,0.850342
1442,14420.000000,constrained_random,0,0,0,0,-0.293213,0.766357,0.207520,0.705566,0.264160,0.782227
1443,14430.000000,constrained_random,0,0,0,1,-0.073975,0.000000,0.192383,0.649658,0.242920,0.719482
1444,14440.000000,constrained_random,0,1,0,0,0.121338,0.000000,0.178223,0.598145,0.223389,0.661865
1445,14450.000000,constrained_random,0,1,0,0,0.294678,0.000000,0.165039,0.550781,0.205322,0.608643
1446,14460.000000,constrained_random,0,0,0,0,0.447754,0.000000,0.152832,0.507080,0.188721,0.559814
1447,14470.000000,constrained_random,0,0,0,0,0.582520,0.000000,0.242432,0.766846,0.173584,0.514893
1448,14480.000000,constrained_random,0,1,0,0,0.801514,0.766846,0.324463,1.005859,0.260498,0.773682
1449,14490.000000,constrained_random,0,0,1,1,0.000000,0.000000,0.299072,0.925537,0.340332,1.011719
1450,14500.000000,constrained_random,0,0,0,0,0.000000,0.000000,0.275635,0.851562,0.312988,0.930664
1451,14510.000000,constrained_random,0,0,0,0,0.000000,0.000000,0.354004,1.070801,0.287842,0.855957
1452,14520.000000,constrained_random,0,0,0,0,0.000000,0.000000,0.326172,0.985107,0.364502,1.074463
1453,14530.000000,constrained_random,0,1,0,0,0.000000,0.000000,0.300537,0.906250,0.335205,0.988281
1454,14540.000000,constrained_random,0,0,0,0,0.300537,0.906250,0.276611,0.833740,0.308350,0.908936
1455,14550.000000,constrained_random,0,0,0,1,0.564941,0.000000,0.254883,0.767090,0.283447,0.835938
1456,14560.000000,constrained_random,0,0,0,0,0.797119,0.000000,0.339844,0.993164,0.260742,0.768799
1457,14570.000000,constrained_random,1,0,1,0,0.000000,0.000000,0.312744,0.913574,0.344971,0.994629
1458,14580.000000,constrained_random,0,0,0,0,0.000000,0.000000,0.287842,0.840332,0.317139,0.914795
1459,14590.000000,constrained_random,0,0,0,0,0.000000,0.000000,0.264893,0.773193,0.291504,0.841309
1460,14600.000000,constrained_random,0,0,0,0,0.000000,0.773193,-0.121094,0.558350,0.268066,0.773926
1461,14610.000000,constrained_random,0,1,0,1,0.000000,0.000000,-0.096680,0.519775,0.246582,0.711914
1462,14620.000000,constrained_random,0,0,0,0,-0.096680,0.000000,-0.075928,0.483643,0.226807,0.654785
1463,14630.000000,constrained_random,0,0,0,0,-0.168945,0.000000,-0.058594,0.449707,0.208496,0.602295
1464,14640.000000,constrained_random,0,0,0,0,-0.220947,0.000000,0.066406,0.707520,0.191650,0.553955
1465,14650.000000,constrained_random,0,0,0,0,-0.145752,0.000000,0.070068,0.654541,0.286377,0.799072
1466,14660.000000,constrained_random,0,0,0,0,-0.070068,0.654541,0.072266,0.605225,0.263428,0.734863
1467,14670.000000,constrained_random,0,0,0,1,0.004883,0.000000,0.073242,0.559570,0.242188,0.675781
1468,14680.000000,constrained_random,1,0,0,0,0.077881,0.000000,0.073242,0.517334,0.222656,0.621582
1469,14690.000000,constrained_random,0,0,0,0,0.147949,0.000000,0.072510,0.478027,0.204590,0.571777
1470,14700.000000,constrained_random,0,0,0,0,0.214355,0.000000,0.071289,0.441650,0.187988,0.525879
1471,14710.000000,constrained_random,0,0,0,0,0.276855,0.000000,-0.300049,0.250244,0.172852,0.483643
1472,14720.000000,constrained_random,0,0,0,0,-0.034424,0.250244,-0.257812,0.238037,0.158936,0.444824
1473,14730.000000,constrained_random,0,0,0,0,-0.291016,0.478027,-0.220947,0.225830,0.145996,0.409180
1474,14740.000000,constrained_random,0,0,0,0,-0.500488,0.684570,-0.189209,0.213623,0.134277,0.376221
1475,14750.000000,constrained_random,0,0,0,0,-0.669678,0.870605,-0.161621,0.201904,0.123291,0.345947
1476,14760.000000,constrained_random,0,0,0,1,-0.804688,0.000000,-0.137695,0.190430,0.113281,0.318115
1477,14770.000000,constrained_random,0,0,0,0,-0.910400,0.000000,-0.117188,0.179443,0.104004,0.292480
1478,14780.000000,constrained_random,0,0,0,0,-0.991211,0.000000,-0.099365,0.168701,0.095459,0.269043
1479,14790.000000,constrained_random,0,0,0,0,-1.051025,0.000000,-0.083740,0.158203,0.087646,0.247314
1480,14800.000000,constrained_random,0,0,0,0,-1.092773,0.000000,-0.070557,0.148193,0.080566,0.227295
1481,14810.000000,constrained_random,0,0,0,0,-1.119629,0.148193,-0.059082,0.138672,0.073975,0.208984
1482,14820.000000,constrained_random,0,0,0,0,-1.134033,0.280762,-0.049316,0.129639,0.067871,0.192139
1483,14830.000000,constrained_random,0,0,0,0,-1.138184,0.398926,-0.041016,0.121338,0.062256,0.176514
1484,14840.000000,constrained_random,0,0,0,0,-1.133789,0.504150,-0.033691,0.113281,0.057129,0.162354
1485,14850.000000,constrained_random,0,0,0,0,-1.122314,0.597168,-0.027588,0.105713,0.052490,0.149170
1486,14860.000000,constrained_random,0,0,0,0,-1.104980,0.678955,-0.022217,0.098389,0.048096,0.137207
1487,14870.000000,constrained_random,0,0,0,0,-1.083008,0.750000,-0.017822,0.091553,0.044189,0.125977
1488,14880.000000,constrained_random,0,0,0,0,-1.057617,0.811523,-0.014160,0.085205,0.040527,0.115723
1489,14890.000000,constrained_random,0,0,0,0,-1.029541,0.864014,-0.010986,0.079346,0.037109,0.106445
1490,14900.000000,constrained_random,0,1,0,0,-0.999512,0.908691,-0.008301,0.073730,0.033936,0.097900
1491,14910.000000,constrained_random,0,0,0,0,-0.968018,0.945801,-0.006104,0.068359,0.031006,0.089844
1492,14920.000000,constrained_random,0,0,0,0,-0.935547,0.976074,-0.004395,0.063232,0.028320,0.082520
1493,14930.000000,constrained_random,0,0,0,1,-0.902588,0.000000,0.103271,0.354980,0.025879,0.075684
1494,14940.000000,constrained_random,0,1,0,0,-0.763184,0.000000,0.096191,0.327148,0.129883,0.365723
1495,14950.000000,constrained_random,1,0,0,0,-0.636475,0.000000,0.089355,0.301270,0.119385,0.336426
1496,14960.000000,constrained_random,0,0,0,0,-0.521729,0.000000,0.083008,0.277344,0.109619,0.309326
1497,14970.000000,constrained_random,0,0,0,0,-0.417969,0.000000,0.182373,0.550537,0.100830,0.284424
1498,14980.000000,constrained_random,0,0,0,0,-0.218994,0.550537,-0.203857,0.343018,0.197998,0.556641
1499,14990.000000,constrained_random,0,0,0,0,-0.414307,0.871338,-0.172119,0.322510,0.182129,0.511963
1500,15000.000000,constrained_random,0,0,0,1,-0.570068,0.000000,-0.144531,0.302734,0.167480,0.470947
1501,15010.000000,constrained_random,0,0,0,0,-0.691895,0.000000,-0.121094,0.283691,0.154053,0.433105
1502,15020.000000,constrained_random,0,0,0,0,-0.785400,0.000000,-0.100830,0.265625,0.141602,0.398193
1503,15030.000000,constrained_random,0,0,0,0,-0.854980,0.000000,-0.083496,0.248291,0.130127,0.366211
1504,15040.000000,constrained_random,0,0,0,0,-0.904297,0.000000,-0.068848,0.231934,0.119629,0.336670
1505,15050.000000,constrained_random,0,0,0,0,-0.937012,0.231934,-0.056396,0.216553,0.109863,0.309570
1506,15060.000000,constrained_random,0,0,0,0,-0.956055,0.438965,-0.045654,0.201904,0.100830,0.284668
1507,15070.000000,constrained_random,0,0,0,0,-0.963623,0.623291,-0.036621,0.188232,0.092529,0.261719
1508,15080.000000,constrained_random,0,0,0,0,-0.961670,0.786377,-0.028809,0.175293,0.084961,0.240723
1509,15090.000000,constrained_random,0,0,0,0,-0.952148,0.930176,-0.022217,0.163086,0.078125,0.221436
1510,15100.000000,constrained_random,0,0,0,1,-0.936279,0.000000,-0.016602,0.151611,0.071777,0.203613
1511,15110.000000,constrained_random,0,0,0,0,-0.915527,0.000000,-0.011963,0.140869,0.065918,0.187256
1512,15120.000000,constrained_random,0,0,0,0,-0.890869,0.000000,-0.008057,0.130859,0.060547,0.172119
1513,15130.000000,constrained_random,0,0,0,0,-0.863281,0.000000,-0.004883,0.121582,0.055664,0.158203
1514,15140.000000,constrained_random,0,0,0,0,-0.833740,0.000000,-0.002197,0.112793,0.051025,0.145508
1515,15150.000000,constrained_random,0,0,0,0,-0.802734,0.112793,0.000000,0.104736,0.046875,0.133789
1516,15160.000000,constrained_random,0,0,0,0,-0.770752,0.212891,0.001709,0.097168,0.042969,0.123047
1517,15170.000000,constrained_random,0,0,0,0,-0.738281,0.301514,0.003174,0.089844,0.039307,0.113037
1518,15180.000000,constrained_random,0,0,0,0,-0.705566,0.379150,0.004395,0.083008,0.036133,0.103760
1519,15190.000000,constrained_random,0,0,0,0,-0.673096,0.446777,0.005371,0.076904,0.033203,0.095215
1520,15200.000000,constrained_random,0,0,0,0,-0.640869,0.505615,0.005859,0.071289,0.030518,0.087402
1521,15210.000000,constrained_random,0,0,0,0,-0.609375,0.556641,0.006104,0.065918,0.027832,0.080322
1522,15220.000000,constrained_random,0,0,0,0,-0.579102,0.600098,0.006348,0.060791,0.025391,0.073730
1523,15230.000000,constrained_random,0,0,0,0,-0.549805,0.636719,0.006592,0.056152,0.023193,0.067627
1524,15240.000000,constrained_random,0,1,0,0,-0.521240,0.667236,0.006836,0.051758,0.021240,0.062012
1525,15250.000000,constrained_random,0,0,0,0,-0.493652,0.692139,0.006836,0.047852,0.019531,0.056885
1526,15260.000000,constrained_random,0,1,0,0,-0.467285,0.712158,0.006836,0.044189,0.017822,0.052246
1527,15270.000000,constrained_random,0,0,0,0,-0.441895,0.727783,0.111328,0.335693,0.016357,0.047852
1528,15280.000000,constrained_random,0,0,0,1,-0.312988,0.000000,0.102783,0.308838,0.119629,0.338867
